label,tweet
neutral,@SouthwestAir is there a link to a site that displays any delays or Cancelled Flightations of flights to and from @DallasLoveField?
neutral,@SouthwestAir Are there discounts every tuesday cause Im leaving fron Birmingham Airport to San fran Next week in march sometime
neutral,"@SouthwestAir How do I get a companion pass??? Thanks,  Lin S"
neutral,"@SouthwestAir kids on a mission trip from Lasalle stranded in orlando area,  they can't get back to Bos or PVD till WEDNESDAY?"
neutral,@SouthwestAir Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/v4ZVUGMkJw
neutral,@SouthwestAir arrangements to reimburse me for the rental I had to get?
neutral,"@SouthwestAir got an email confirmation of wifi purchase on a recent flight. Trouble is, I've never flown with you. Ever. #concerned #scam?"
neutral,@SouthwestAir Flight 3744 (N284WN) departs @FlyTPA enroute to @PHXSkyHarbor http://t.co/Bd5tvr3Gcy
neutral,@SouthwestAir   Are flights going into Dallas this morning?   Thanks
neutral,@SouthwestAir had to be stuck in the middle seat :( http://t.co/dzeGAPfqw1
neutral,"@SouthwestAir #DestinationDragons @Imaginedragons Scavenger Hunt Vegas, BE READY!!! http://t.co/vHgkiTzSaw"
neutral,"@SouthwestAir I am in, let's do this!"
neutral,"@southwestair,  kudos to your rep ""Patricia"" at gate B11 this Sunday morning at #Chicago #Midway #MDW,â€_ http://t.co/MmCWkqp2gy"
neutral,"@SouthwestAir Just reading your boarding policy, we're a group of 8 travellers with kids ranging from 3-10, is it possible to sit together?"
neutral,"@southwestair yeah, 7am flight tomorrow, going to add 60-90 min extra because of the roads / snow"
neutral,@SouthwestAir I know that not everybody on flight can be 1st time flying. But in case it is people in front deplane 1st not from the back?!?
neutral,@SouthwestAir may I have my Companion pass please.
neutral,"@SouthwestAir yes, please #companionpass"
neutral,@southwestair Winter Weather for Denver extended for tomorrow by chance? Even to Late Flightr in the day would be super helpful.
neutral,@SouthwestAir Free TV watching Daytona 500! #Boss http://t.co/SbGBN7oUXy
neutral,@SouthwestAir how do I get a companion pass
neutral,@SouthwestAir especially if it's your mom! #IChangedYourDiaper
neutral,@SouthwestAir @MegElizabeth631 how you like the #redcarpet treatment
neutral,@SouthwestAir I'm flying out of CUN tomorrow To DEN - can I change my flight due to the travel advisory??
neutral,@SouthwestAir how long does it take for my Rapid Rewards points to be credited to my account?
neutral,@SouthwestAir Flight 3267 (N659SW) arrives at @FlyTPA following flight from @MitchellAirport http://t.co/LJ2YdKoR8q
neutral,@SouthwestAir I have a child traveling cross country...she's 11 will be turning 12 in march...and (cont) http://t.co/Enh1keUUTd
neutral,@SouthwestAir  how do you get one?
neutral,@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!
neutral,@SouthwestAir want go from New Orleans houston see my dad at md anderson can you help me out
neutral,@SouthwestAir flying by myself is getting old
neutral,@SouthwestAir yes please.my son lives in NJ.
neutral,@SouthwestAir companion pass please!
neutral,".@SouthwestAir Well, we all need something to aim for."
neutral,@SouthwestAir gimme
neutral,@SouthwestAir flights still going to DAL?
neutral,@SouthwestAir is service to Aruba being permanently discontinued in August?
neutral,@SouthwestAir I would love a great deal from bwi to las Memorial Day weekend aka my bday weekend _Ÿ˜¬
neutral,@SouthwestAir I would love a +1 #RedCarpet  treatment
neutral,@SouthwestAir how do I get my companion pass?
neutral,@SouthwestAir Tell me the secrets to flying high #RedCarpet
neutral,@SouthwestAir where is mines?
neutral,@SouthwestAir ...and how does one obtain this companion pass?
neutral,@SouthwestAir https://t.co/OQUKSo3s2O subscribe please https://t.co/OQUKSo3s2O
neutral,@SouthwestAir Can I get any help with Cancelled Flighting my flight reservation?
neutral,@SouthwestAir I have followed you. Awaiting your DM.
neutral,"@SouthwestAir -U dont have Atlanta to San fransisco in 99$ in the present sale, like u had in the last sale?Im looking for 2 return tickets"
neutral,@SouthwestAir got it.  Next time I will know about paying extra to make the A Line.
neutral,@SouthwestAir Flying South by Southwest from SJC to SNA tiday http://t.co/KJKuVJ6CMo
neutral,@SouthwestAir still planing on flights into Dal? We are trying to fly in tomorrow from lax
neutral,@SouthwestAir My GF lost the promise ring I gave her on flight 2707 2/21/2015 SFO&gt;SNA. It's an infinity silver band ring. Please help!
neutral,"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?"
neutral,@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.
neutral,@SouthwestAir your hold music sounds like it's from Super Mario Bros for gameboy color
neutral,@SouthwestAir when are the two free flights promo coming back?! Looking into the premiere card but might hold off or go with another option!
neutral,@SouthwestAir done
neutral,@SouthwestAir currently rebooked thru Dallas but I hear they are expecting an ice storm (sigh) #strandedNYC
neutral,@SouthwestAir check out our 1st grader's school science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz
neutral,@SouthwestAir  Wish you allowed http://t.co/0pDNtGBXC6 to access you site for awards tracking.
neutral,@SouthwestAir @TheAcademy party in #hotlanta http://t.co/x5ZQssJtRB
neutral,@SouthwestAir is having a party in the atl terminal. #letitgo http://t.co/qxTeqZm3yz
neutral,@SouthwestAir  I heard a rumor flight 898 was Cancelled Flightled.  Is this true?
neutral,@SouthwestAir how can I check to see if my flight to NYC is expected to be delayed or Cancelled Flightled for this Tuesday?
neutral,@SouthwestAir -- any updates on flights getting Cancelled Flighted into DAL? I have a connecting flight there and hope it doesn't delay due to weather
neutral,@SouthwestAir my flight continues through to Vegas after my stop. Don't be upset if a stowaway.
neutral,@SouthwestAir safety back in Dallas!
neutral,"@SouthwestAir BTW, not a weather delay. We've had beautiful weather in Sunny California. #nolove #noexcuses #cali http://t.co/kumtbgER03"
neutral,"@SouthwestAir check the head of the plane, there has been dynamite placed onto it"
neutral,@SouthwestAir For the past 2 yrs I earned A-list status thru a promo-fly 3 rnd trips in 2-3 months. How can I get that option again? #loyal
neutral,@SouthwestAir yeah it happens. The PHX airport has extra long waits all spring long. Something locals know but tourist don't just FYI
positive,@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!
positive,@SouthwestAir Thanks for getting us to paradise safely! http://t.co/KDzQcZlpyR
positive,@SouthwestAir Just go ahead and start the scavenger hunt after 5 pm today when work is over ;) #DestinationDragons
positive,@SouthwestAir Awesome staff at the  check in desk! They had a paper airplane race for a SW gift card to keep ppl entertained during delays
positive,@SouthwestAir just got a call apologizing personally for the long waits last week trying to rebook flights. Class act. I appreciate that!
positive,@SouthwestAir  Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!
positive,@SouthwestAir Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!
positive,@SouthwestAir  Your Terry is our hero.  Got my husband back thru security to retrieve his cellphone in Austin. Terry (#85832) You Rock!
positive,"@SouthwestAir Thanks, you guys are the best"
positive,@SouthwestAir I'll stick with flying for free any where that Southwest goes; my son works for this wonderful company and Moms fly free.
positive,@SouthwestAir love the passbook update. Used it the day after it was released. Finally!! Thank you!
positive,@SouthwestAir A+ to the Safety Dos and Don'ts Announcer. Flight 651 from Midway (MDW) to Pittsburgh (PIT)!
positive,@SouthwestAir another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!
positive,@SouthwestAir Got help from a nice lady on the phone in Georgia.  Thank you!
positive,"@SouthwestAir Thanks for the quick reply!  I travel a lot...but not that much, lol."
positive,@SouthwestAir Thanks. I did go through these motions shortly after my flight yesterday. I wonder how quickly flight attendants are notified.
positive,@SouthwestAir nice touch on the passbook integration!
positive,@SouthwestAir Awesome. Thanks! You guys rock!
positive,@SouthwestAir  thanks for adding passbook ability! Hopefully we can do group passbook tickets in the future somehow.
positive,@SouthwestAir they arrived Late Flight but pilots got us to DIA on time. #impressive #outstanding #greatservice #allgood
positive,@SouthwestAir I would appreciate that.  Thank you.
positive,@SouthwestAir Glad to know I'll be flying the luv airline tomorrow ;)
positive,@SouthwestAir thank you for great customer service. Trying to make it to San Antonio and your staff and alerts have been helpful. Boo ice!
positive,"@SouthwestAir open seating is like an open marriage, there's so much love for strangers!"
positive,"@SouthwestAir @matthewebel And this is why I love flying Southwest. Excellent service, and you don't take yourselves too seriously!"
positive,@SouthwestAir @coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1
positive,@SouthwestAir Thanks! Confirmation number just DMed. Appreciate any help!
positive,@SouthwestAir  Just sent DM. Thanks for your attentiveness to this matter.
positive,@SouthwestAir Me on one of your planes!!! Thanks for taking me Arizona 184! http://t.co/Finq5Fh6ue
positive,@SouthwestAir   Thanks
positive,@SouthwestAir have sent you a DM with the details. Thanks!
positive,@SouthwestAir thank you for the confirmation. Maybe people on my flight have directional dislexia.
